Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
more-data,2,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,82.0,32.0,0.0,71.9298245614035,28.07017543859649,0.0,0.5886796707633329,0.1192131398260098,0.31676770704271906,43.05633931653019,85.23193609542032,212.19252471161022,22588.734599742962,-22376.542075031353,1.8613379360667563,198.1467947345874,-196.28545679852064,134.83664817232096,1.1827776155466752,7170.394591163828,0.6666666666666666,14.0,0.021505376344086023,2.0,0.978494623655914,91.0,0.3333333333333333,7.0,0.875,0.6666666666666666,0.7567567567567567,0.8998975934459805,0.7192982456140351,0.14838409963205673,0.8516159003679433,0.2807017543859649,0.7274818142918271,0.7192982456140351,0.7195547481533532,0.8268625916111755,0.174,0.0,0.173464,3.59E-4,329857.0,215036.0,27666.0,'Number of rules: 106\n',?,?,106.0
more-data,2,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,84.0,30.0,0.0,73.6842105263158,26.31578947368421,0.0,0.6233480176211453,0.12116933690993997,0.30941610771963346,43.70388443713965,83.12764950363571,213.7258584437009,16170.013150765046,-15956.287292321345,1.8747882319622886,141.84222062074602,-139.96743238878372,131.81902854432684,1.1563072679326916,7015.430058496741,0.75,15.0,0.05319148936170213,5.0,0.9468085106382979,89.0,0.25,5.0,0.75,0.75,0.75,0.8473404255319149,0.7368421052631579,0.10901008459191605,0.8909899154080839,0.2631578947368421,0.7459349593495934,0.7368421052631579,0.7405763404495175,0.8471218661617915,0.164,0.001,0.164747,3.19E-4,304677.0,215036.0,27666.0,'Number of rules: 98\n',?,?,98.0
more-data,2,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,69.0,45.0,0.0,60.526315789473685,39.473684210526315,0.0,0.42822113241194826,0.16501946828883587,0.3669708631533236,59.51994090166459,98.59029484624494,213.7258584437009,29053.416186622027,-28839.690328178327,1.8747882319622886,254.8545279528248,-252.9797397208625,100.35028670034028,0.8802656728100025,5340.658518505152,0.45,9.0,0.10638297872340426,10.0,0.8936170212765957,84.0,0.55,11.0,0.47368421052631576,0.45,0.46153846153846156,0.7917553191489362,0.6052631578947368,0.1754826146055625,0.8245173853944375,0.39473684210526316,0.6155955124099168,0.6052631578947368,0.6067631801691449,0.7504980387624351,0.172,0.0,0.17181,3.5499999999999996E-4,333025.0,215036.0,27666.0,'Number of rules: 108\n',?,?,108.0
more-data,2,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,71.0,43.0,0.0,62.280701754385966,37.719298245614034,0.0,0.4465394603138761,0.15655149553487152,0.3632989271566406,56.326281430039224,97.33313458490109,216.31480111662088,22632.926094447008,-22416.61129333039,1.8974982554089552,198.53443942497375,-196.6369411695648,104.07436244411929,0.9129330038957832,5546.255039849434,0.5238095238095238,11.0,0.06451612903225806,6.0,0.9354838709677419,87.0,0.47619047619047616,10.0,0.6470588235294118,0.5238095238095238,0.5789473684210527,0.8914490527393754,0.6228070175438597,0.18472887069737123,0.8152711293026288,0.37719298245614036,0.62256092720489,0.6228070175438597,0.617495209444097,0.7835673358295672,0.194,0.0,0.19365100000000002,3.95E-4,327738.0,215036.0,27666.0,'Number of rules: 101\n',?,?,101.0
more-data,3,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,82.0,33.0,0.0,71.30434782608695,28.695652173913043,0.0,0.5882608223934035,0.12481305721095734,0.3082991702217021,44.93469971301976,82.6549610527375,217.78637262360573,15095.990407095307,-14878.2040344717,1.8937945445530933,131.26948180082877,-129.37568725627565,136.00130144843294,1.182620012595069,7246.164318972667,0.6190476190476191,13.0,0.05319148936170213,5.0,0.9468085106382979,89.0,0.38095238095238093,8.0,0.7222222222222222,0.6190476190476191,0.6666666666666666,0.8487841945288754,0.7130434782608696,0.13104706445521647,0.8689529355447835,0.28695652173913044,0.7198179979777553,0.7130434782608696,0.7132166043674996,0.8520321044399778,0.197,0.0,0.196325,3.99E-4,331832.0,214831.0,27871.0,'Number of rules: 105\n',?,?,105.0
more-data,3,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,73.0,42.0,0.0,63.47826086956522,36.52173913043478,0.0,0.4655897322416464,0.15138875430320034,0.35512887902474355,54.502376326258556,95.20999892209976,217.78637262360573,26900.582890740752,-26682.796518117146,1.8937945445530933,233.91811209339784,-232.02431754884475,105.14367619845851,0.9142928365083348,5602.066647309018,0.42857142857142855,9.0,0.09574468085106383,9.0,0.9042553191489362,85.0,0.5714285714285714,12.0,0.5,0.42857142857142855,0.4615384615384615,0.756838905775076,0.6347826086956522,0.15906247835587742,0.8409375216441226,0.3652173913043478,0.6289723124583181,0.6347826086956522,0.6239855575965809,0.7928444094920151,0.181,0.001,0.18135400000000002,3.82E-4,338757.0,214831.0,27871.0,'Number of rules: 113\n',?,?,113.0
more-data,3,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.5365330321852061,0.12970309417677844,0.3273111595010169,46.845007533815625,88.06883785709375,212.19252471160993,17248.38502888465,-17036.192504173043,1.861337936066754,151.30162306039168,-149.44028512432493,124.36075410038349,1.0908838078981007,6613.303509405201,0.6190476190476191,13.0,0.043010752688172046,4.0,0.956989247311828,89.0,0.38095238095238093,8.0,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.9001536098310292,0.6842105263157895,0.16257953445567494,0.8374204655443253,0.3157894736842105,0.692015578161089,0.6842105263157895,0.6848748958403712,0.8274591367584204,0.189,0.0,0.188703,3.88E-4,351312.0,215036.0,27666.0,'Number of rules: 115\n',?,?,115.0
more-data,3,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.5445566529796915,0.12979163760306828,0.3290824666015148,46.883313581747096,88.55885995026934,212.14551731112823,19394.737250611208,-19182.59173330008,1.8609255904484931,170.1292741281685,-168.26834853772,118.64847067287923,1.0407760585340282,6309.384951486734,0.42857142857142855,9.0,0.07526881720430108,7.0,0.9247311827956989,86.0,0.5714285714285714,12.0,0.5625,0.42857142857142855,0.4864864864864864,0.7514080901177675,0.6842105263157895,0.12494125466175812,0.8750587453382417,0.3157894736842105,0.6886529771398192,0.6842105263157895,0.6835046426804727,0.8478457977045667,0.206,0.0,0.205819,4.21E-4,381134.0,215036.0,27666.0,'Number of rules: 106\n',?,?,106.0
more-data,3,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,76.0,38.0,0.0,66.66666666666667,33.333333333333336,0.0,0.518238434163701,0.14411852910304926,0.34990848159992155,52.05847092816613,94.16331577136724,212.14551731112823,29037.77713344713,-28825.631616136,1.8609255904484931,254.71734327585202,-252.85641768540353,116.85080910968772,1.0250070974534011,6213.790471841586,0.6190476190476191,13.0,0.12903225806451613,12.0,0.8709677419354839,81.0,0.38095238095238093,8.0,0.52,0.6190476190476191,0.5652173913043478,0.7670250896057348,0.6666666666666666,0.15059748779050144,0.8494025122094986,0.3333333333333333,0.6797384636307524,0.6666666666666666,0.6704331525172069,0.7824954329451786,0.175,0.0,0.174375,3.6199999999999996E-4,356802.0,215036.0,27666.0,'Number of rules: 108\n',?,?,108.0
more-data,3,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,73.0,41.0,0.0,64.03508771929825,35.96491228070175,0.0,0.4852989758837133,0.15157735852285312,0.3520050431570547,54.75274804107897,94.72751812232416,212.14551731112823,25831.3102099413,-25619.164692630173,1.8609255904484931,226.5904404380816,-224.72951484763308,110.53638613028224,0.9696174221954582,5878.007590716851,0.6666666666666666,14.0,0.17204301075268819,16.0,0.8279569892473119,77.0,0.3333333333333333,7.0,0.4666666666666667,0.6666666666666666,0.5490196078431373,0.8031233998975934,0.6403508771929824,0.14527402628434433,0.8547259737156557,0.35964912280701755,0.6566416040100251,0.6403508771929824,0.6422683484928882,0.7878506434140723,0.197,0.0,0.19681700000000002,3.97E-4,368167.0,215036.0,27666.0,'Number of rules: 111\n',?,?,111.0
more-data,3,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,80.0,34.0,0.0,70.17543859649123,29.82456140350877,0.0,0.5704311204699102,0.12421222265301782,0.31820832688910855,44.86791824860647,85.63253748217886,212.14551731112823,20451.81179189981,-20239.666274588682,1.8609255904484931,179.40185782368255,-177.54093223323406,130.97475643583402,1.1489013722441581,6964.8614313727,0.6190476190476191,13.0,0.10752688172043011,10.0,0.8924731182795699,83.0,0.38095238095238093,8.0,0.5652173913043478,0.6190476190476191,0.5909090909090909,0.8120839733742959,0.7017543859649122,0.1276596760178106,0.8723403239821894,0.2982456140350877,0.7068341142711853,0.7017543859649122,0.7028422116881216,0.8346595785083409,0.2,0.0,0.199203,4.19E-4,362312.0,215036.0,27666.0,'Number of rules: 115\n',?,?,115.0
more-data,3,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,74.0,40.0,0.0,64.91228070175438,35.08771929824562,0.0,0.486948694869487,0.1431041505070841,0.3566548494165124,51.62238544109161,95.83327642154089,213.6788510432189,32251.352290093655,-32037.673439050435,1.8743758863440256,282.90659903590927,-281.0322231495652,114.77179633291209,1.0067701432711587,6108.029650641208,0.4,8.0,0.10638297872340426,10.0,0.8936170212765957,84.0,0.6,12.0,0.4444444444444444,0.4,0.4210526315789474,0.6827127659574468,0.6491228070175439,0.1625658769680731,0.837434123031927,0.3508771929824561,0.6454899875952508,0.6491228070175439,0.6459335948854021,0.7688802117224862,0.193,0.0,0.19292099999999998,3.59E-4,350370.0,215036.0,27666.0,'Number of rules: 120\n',?,?,120.0
more-data,3,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,80.0,34.0,0.0,70.17543859649123,29.82456140350877,0.0,0.5715706864153862,0.12641621347589763,0.3071986850507172,45.60249632824628,82.54438864062242,213.6788510432189,16166.93910029393,-15953.26024925071,1.8743758863440256,141.81525526573623,-139.9408793793922,128.32268292651946,1.1256375695308725,6829.1930352949275,0.6,12.0,0.07446808510638298,7.0,0.925531914893617,87.0,0.4,8.0,0.631578947368421,0.6,0.6153846153846154,0.8768617021276596,0.7017543859649122,0.12784916064788637,0.8721508393521136,0.2982456140350877,0.7067953366514275,0.7017543859649122,0.7035131722829885,0.851975233889346,0.199,0.0,0.198935,4.38E-4,376045.0,215036.0,27666.0,'Number of rules: 114\n',?,?,114.0
more-data,3,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,72.0,42.0,0.0,63.1578947368421,36.8421052631579,0.0,0.4719894133215703,0.15800550162198773,0.35978023983632795,56.84942402784115,96.39042641565153,216.31480111662088,27977.92504217105,-27761.61024105443,1.8974982554089552,245.42039510676358,-243.52289685135466,108.12259227282051,0.9484437918668466,5761.990352203218,0.5714285714285714,12.0,0.07526881720430108,7.0,0.9247311827956989,86.0,0.42857142857142855,9.0,0.631578947368421,0.5714285714285714,0.6,0.7852022529441884,0.631578947368421,0.16303668617900385,0.8369633138209962,0.3684210526315789,0.6424193893783198,0.631578947368421,0.6294674136779401,0.7744811914672766,0.226,0.0,0.184644,3.63E-4,345845.0,215036.0,27666.0,'Number of rules: 107\n',?,?,107.0
more-data,4,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,72.0,43.0,0.0,62.608695652173914,37.391304347826086,0.0,0.4584975908891809,0.1551321155932608,0.3593765663099923,55.77560037386004,96.20475456715126,219.31970635569678,29046.837324254237,-28827.51761789854,1.907127881353885,252.58119412394987,-250.67406624259598,109.33315011235251,0.9507230444552393,5829.87232612704,0.55,11.0,0.11578947368421053,11.0,0.8842105263157894,84.0,0.45,9.0,0.5,0.55,0.5238095238095238,0.7671052631578947,0.6260869565217392,0.17152692310058543,0.8284730768994146,0.3739130434782609,0.6260728172499116,0.6260869565217392,0.6226760974074066,0.7517098898549163,0.182,0.001,0.181984,4.5900000000000004E-4,320913.0,214831.0,27871.0,'Number of rules: 106\n',?,?,106.0
more-data,4,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,80.0,35.0,0.0,69.56521739130434,30.434782608695652,0.0,0.5637329286798178,0.13151832708354455,0.3170052533693832,47.285590254459606,84.86199562214233,219.31970635569678,18310.63272935677,-18091.313023001072,1.907127881353885,159.2228932987545,-157.31576541740063,134.02065974985192,1.16539704130306,7146.26199466538,0.45,9.0,0.08421052631578947,8.0,0.9157894736842105,87.0,0.55,11.0,0.5294117647058824,0.45,0.48648648648648646,0.8171052631578948,0.6956521739130435,0.13231437094961132,0.8676856290503886,0.30434782608695654,0.6891982653174691,0.6956521739130435,0.6903448903448903,0.8428511454977388,0.218,0.001,0.21762299999999998,4.19E-4,373025.0,214831.0,27871.0,'Number of rules: 114\n',?,?,114.0
more-data,4,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,64.0,50.0,0.0,56.14035087719298,43.85964912280702,0.0,0.3705830388692579,0.17298417612659092,0.37861400343234386,62.23866053888625,101.4362691358004,216.3148011166208,24780.605146204573,-24564.290345087953,1.8974982554089543,217.3737293526717,-215.47623109726274,97.46915867269449,0.8549926199359166,5194.255336501097,0.3333333333333333,7.0,0.06451612903225806,6.0,0.9354838709677419,87.0,0.6666666666666666,14.0,0.5384615384615384,0.3333333333333333,0.41176470588235287,0.7537122375832054,0.5614035087719298,0.1879848876654946,0.8120151123345054,0.43859649122807015,0.5794497899761057,0.5614035087719298,0.5631186998696782,0.7706247722728373,0.197,0.001,0.19673500000000002,4.16E-4,336922.0,215036.0,27666.0,'Number of rules: 107\n',?,?,107.0
more-data,4,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,74.0,40.0,0.0,64.91228070175438,35.08771929824562,0.0,0.4964108227498619,0.14802390131000742,0.351298269221232,53.46916882221854,94.53731931092763,212.1455173111278,26904.336094199218,-26692.19057688809,1.8609255904484896,236.00294819472998,-234.1420226042815,117.78313822620353,1.033185423036873,6263.369056919146,0.7142857142857143,15.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.2857142857142857,6.0,0.6521739130434783,0.7142857142857143,0.6818181818181819,0.8312852022529442,0.6491228070175439,0.16068831060411978,0.8393116893958803,0.3508771929824561,0.6492968347875698,0.6491228070175439,0.6481885128083958,0.770079327435535,0.165,0.0,0.164481,3.1800000000000003E-4,297768.0,215036.0,27666.0,'Number of rules: 98\n',?,?,98.0
more-data,4,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,82.0,32.0,0.0,71.9298245614035,28.07017543859649,0.0,0.5935376044568246,0.12133122070783853,0.31299858369556166,43.827243208828186,84.23055176528902,212.1455173111278,16166.757762477497,-15954.612245166369,1.8609255904484896,141.81366458313593,-139.95273899268744,122.00261738799463,1.0701983981403038,6487.74884180416,0.6666666666666666,14.0,0.0967741935483871,9.0,0.9032258064516129,84.0,0.3333333333333333,7.0,0.6086956521739131,0.6666666666666666,0.6363636363636365,0.8917050691244239,0.7192982456140351,0.11166066896371102,0.8883393310362889,0.2807017543859649,0.7159293160437326,0.7192982456140351,0.7173280795571818,0.8604792793571722,0.189,0.001,0.188798,3.93E-4,377358.0,215036.0,27666.0,'Number of rules: 111\n',?,?,111.0
more-data,4,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,81.0,33.0,0.0,71.05263157894737,28.94736842105263,0.0,0.5765897580191334,0.12814759314759316,0.32551082499543044,46.28945211908421,87.59770115000786,212.1455173111278,22598.661118413496,-22386.51560110237,1.8609255904484896,198.2338694597675,-196.37294386931902,125.33466405150797,1.0994268776448068,6664.937514841377,0.5714285714285714,12.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.42857142857142855,9.0,0.7058823529411765,0.5714285714285714,0.6315789473684211,0.7503840245775729,0.7105263157894737,0.13503923431197534,0.8649607656880246,0.2894736842105263,0.7077596220674504,0.7105263157894737,0.7056675529697328,0.8242965865049843,0.2,0.001,0.200495,4.14E-4,340400.0,215036.0,27666.0,'Number of rules: 113\n',?,?,113.0
more-data,4,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,87.0,27.0,0.0,76.3157894736842,23.68421052631579,0.0,0.6576195773081203,0.11148488546976423,0.2936118202805551,40.27055164438852,79.01341065203268,212.1455173111278,21508.80234412742,-21296.656826816292,1.8609255904484896,188.67370477304755,-186.81277918259906,141.87087238635436,1.2444813367224068,7544.285587604847,0.7142857142857143,15.0,0.07526881720430108,7.0,0.9247311827956989,86.0,0.2857142857142857,6.0,0.6818181818181818,0.7142857142857143,0.6976744186046512,0.8236047107014849,0.7631578947368421,0.11190524798907846,0.8880947520109215,0.23684210526315788,0.7638940007361059,0.7631578947368421,0.7632487560789168,0.8338315204960385,0.195,0.0,0.19467500000000001,3.82E-4,362277.0,215036.0,27666.0,'Number of rules: 109\n',?,?,109.0
more-data,4,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,72.0,42.0,0.0,63.1578947368421,36.8421052631579,0.0,0.47632068248933607,0.15025211384743997,0.35897946366870076,54.27404338153885,96.6043933496909,212.1455173111278,23697.02852988691,-23484.88301257578,1.8609255904484896,207.86867131479744,-206.00774572434895,110.1473087765806,0.9662044629524614,5857.317574347591,0.5714285714285714,12.0,0.11827956989247312,11.0,0.8817204301075269,82.0,0.42857142857142855,9.0,0.5217391304347826,0.5714285714285714,0.5454545454545454,0.7877624167946748,0.631578947368421,0.14626742455177813,0.8537325754482218,0.3684210526315789,0.6465280364713604,0.631578947368421,0.6344135174914655,0.796905600174855,0.181,0.001,0.181028,3.7E-4,351599.0,215036.0,27666.0,'Number of rules: 108\n',?,?,108.0
more-data,4,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1028.0,114.0,82.0,32.0,0.0,71.9298245614035,28.07017543859649,0.0,0.5930388219544845,0.12437249166915067,0.3143592470722717,44.925810595752715,84.59671772563912,212.1455173111278,17244.52696795051,-17032.381450639383,1.8609255904484896,151.26778042061852,-149.40685483017003,128.81405479845856,1.1299478491092856,6849.961523112647,0.6190476190476191,13.0,0.08602150537634409,8.0,0.9139784946236559,85.0,0.38095238095238093,8.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.7670250896057348,0.7192982456140351,0.12011707738891891,0.8798829226110811,0.2807017543859649,0.717280550427247,0.7192982456140351,0.7170190433348328,0.8400763478475666,0.189,0.001,0.18900299999999998,3.66E-4,345818.0,215036.0,27666.0,'Number of rules: 105\n',?,?,105.0
